
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  5.803130e-01   2.753572e+04   8.938473e+02
  5.829560e-01   3.077695e+04   9.221105e+02
  5.855990e-01   2.871811e+04   9.040872e+02
  5.882430e-01   2.826869e+04   8.899388e+02
  5.908860e-01   2.889143e+04   9.010990e+02
  5.935290e-01   2.889199e+04   8.920512e+02
  5.961730e-01   2.866608e+04   8.871929e+02
  5.988160e-01   2.730484e+04   8.638868e+02
  6.014600e-01   2.854072e+04   8.812056e+02
  6.041030e-01   2.877872e+04   8.802025e+02
  6.067460e-01   2.849358e+04   8.751734e+02
  6.093900e-01   2.764835e+04   8.556949e+02
  6.120330e-01   2.635879e+04   8.398610e+02
  6.146770e-01   2.681477e+04   8.359231e+02
  6.173200e-01   2.770513e+04   8.453919e+02
  6.199630e-01   2.643247e+04   8.216135e+02
  6.226070e-01   2.791763e+04   8.510840e+02
  6.252500e-01   2.753451e+04   8.409690e+02
  6.278940e-01   2.512420e+04   7.964907e+02
  6.305370e-01   2.699273e+04   8.255778e+02
  6.331800e-01   2.515835e+04   7.920207e+02
  6.358240e-01   2.636147e+04   8.158671e+02
  6.384670e-01   2.550061e+04   7.957293e+02
  6.411110e-01   2.513819e+04   7.906030e+02
  6.437540e-01   2.518792e+04   7.913846e+02
  6.463970e-01   2.515299e+04   7.902870e+02
  6.490410e-01   2.537430e+04   7.910182e+02
  6.516840e-01   2.570878e+04   7.956668e+02
  6.543270e-01   2.455771e+04   7.765830e+02
  6.569710e-01   2.495888e+04   7.888746e+02
  6.596140e-01   2.448547e+04   7.712198e+02
  6.622580e-01   2.480329e+04   7.804562e+02
  6.649010e-01   2.477161e+04   7.699880e+02
  6.675440e-01   2.548512e+04   7.857399e+02
  6.701880e-01   2.405889e+04   7.697120e+02
  6.728310e-01   2.374346e+04   7.508342e+02
  6.754750e-01   2.546466e+04   7.843637e+02
  6.781180e-01   2.269240e+04   7.335410e+02
  6.807610e-01   2.384632e+04   7.529582e+02
  6.834050e-01   2.386224e+04   7.497328e+02
  6.860480e-01   2.369254e+04   7.407535e+02
  6.886920e-01   2.340922e+04   7.470182e+02
  6.913350e-01   2.307646e+04   7.268401e+02
  6.939780e-01   2.388580e+04   7.501028e+02
  6.966220e-01   2.228029e+04   7.164858e+02
  6.992650e-01   2.318679e+04   7.267194e+02
  7.019080e-01   2.209554e+04   7.214450e+02
  7.045520e-01   2.318383e+04   7.202865e+02
  7.071950e-01   2.211093e+04   7.092083e+02
  7.098390e-01   2.370199e+04   7.370970e+02
  7.124820e-01   2.227776e+04   7.051902e+02
  7.151250e-01   2.145103e+04   7.007747e+02
  7.177690e-01   2.209300e+04   6.962095e+02
  7.204120e-01   2.309432e+04   7.188947e+02
  7.230560e-01   2.185882e+04   6.950700e+02
  7.256990e-01   2.168794e+04   6.949264e+02
  7.283420e-01   2.281312e+04   7.087690e+02
  7.309860e-01   2.098847e+04   6.777529e+02
  7.336290e-01   2.099684e+04   6.812275e+02
  7.362730e-01   2.178689e+04   6.875880e+02
  7.389160e-01   2.248129e+04   6.984597e+02
  7.415590e-01   2.199021e+04   6.933148e+02
  7.442030e-01   2.071249e+04   6.640118e+02
  7.468460e-01   1.979968e+04   6.570753e+02
  7.494900e-01   2.152095e+04   6.728584e+02
  7.521330e-01   2.037778e+04   6.594094e+02
  7.547760e-01   1.995039e+04   6.489862e+02
  7.574200e-01   2.140200e+04   6.757778e+02
  7.600630e-01   2.113439e+04   6.703421e+02
  7.627060e-01   2.028958e+04   6.461519e+02
  7.653500e-01   2.070380e+04   6.603486e+02
  7.679930e-01   2.000264e+04   6.449110e+02
  7.706370e-01   2.059216e+04   6.577924e+02
  7.732800e-01   2.032517e+04   6.459762e+02
  7.759230e-01   2.052196e+04   6.505897e+02
  7.785670e-01   2.067913e+04   6.545863e+02
  7.812100e-01   2.118539e+04   6.572471e+02
  7.838540e-01   1.999668e+04   6.407349e+02
  7.864970e-01   2.005490e+04   6.351451e+02
  7.891400e-01   1.946980e+04   6.254601e+02
  7.917840e-01   1.902659e+04   6.235713e+02
  7.944270e-01   1.940111e+04   6.226113e+02
  7.970710e-01   1.953374e+04   6.271905e+02
  7.997140e-01   1.887188e+04   6.109997e+02
  8.023570e-01   1.988500e+04   6.342331e+02
  8.050010e-01   1.833825e+04   6.026324e+02
  8.076440e-01   1.931748e+04   6.161320e+02
  8.102870e-01   1.950490e+04   6.211626e+02
  8.129310e-01   1.913656e+04   6.122326e+02
  8.155740e-01   1.911564e+04   6.115635e+02
  8.182180e-01   1.796063e+04   5.895867e+02
  8.208610e-01   1.763191e+04   5.838507e+02
  8.235040e-01   1.819351e+04   5.940392e+02
  8.261480e-01   1.898993e+04   6.072310e+02
  8.287910e-01   1.872855e+04   5.997936e+02
  8.314350e-01   1.797827e+04   5.832921e+02
  8.340780e-01   1.990243e+04   6.186370e+02
  8.367210e-01   1.897366e+04   6.024145e+02
  8.393650e-01   1.816751e+04   5.863540e+02
  8.420080e-01   1.797875e+04   5.851585e+02
  8.446520e-01   1.877001e+04   5.885782e+02
  8.472950e-01   1.755866e+04   5.792067e+02
  8.499380e-01   1.758455e+04   5.735449e+02
  8.525820e-01   1.666600e+04   5.546098e+02
  8.552250e-01   1.762197e+04   5.741547e+02
  8.578690e-01   1.825837e+04   5.847360e+02
  8.605120e-01   1.766466e+04   5.917885e+02
  8.631550e-01   1.837215e+04   5.995523e+02
  8.657990e-01   1.816203e+04   6.020654e+02
  8.684420e-01   1.804369e+04   6.031342e+02
  8.710850e-01   1.806118e+04   5.983935e+02
  8.737290e-01   1.704521e+04   5.898737e+02
  8.763720e-01   1.725336e+04   5.826045e+02
  8.790160e-01   1.826710e+04   6.082280e+02
  8.816590e-01   1.755194e+04   6.016729e+02
  8.843020e-01   1.726319e+04   5.873058e+02
  8.869460e-01   1.735701e+04   5.922134e+02
  8.895890e-01   1.906849e+04   5.988216e+02
  8.922330e-01   1.750048e+04   5.788645e+02
  8.948760e-01   1.723122e+04   5.668657e+02
  8.975190e-01   1.627173e+04   5.460436e+02
  9.001630e-01   1.644495e+04   5.543592e+02
  9.028060e-01   1.690192e+04   5.545340e+02
  9.054500e-01   1.736679e+04   5.664421e+02
  9.080930e-01   1.774080e+04   5.646959e+02
  9.107360e-01   1.714916e+04   5.546433e+02
  9.133800e-01   1.766629e+04   5.666466e+02
  9.160230e-01   1.650617e+04   5.436018e+02
  9.186660e-01   1.741968e+04   5.581627e+02
  9.213100e-01   1.693818e+04   5.449771e+02
  9.239530e-01   1.654604e+04   5.434434e+02
  9.265970e-01   1.697350e+04   5.506929e+02
  9.292400e-01   1.632395e+04   5.321456e+02
  9.318830e-01   1.584643e+04   5.299840e+02
  9.345270e-01   1.650285e+04   5.340198e+02
  9.371700e-01   1.675610e+04   5.436397e+02
  9.398140e-01   1.633459e+04   5.305228e+02
  9.424570e-01   1.562221e+04   5.156096e+02
  9.451000e-01   1.644820e+04   5.336502e+02
  9.477440e-01   1.612936e+04   5.244108e+02
  9.503870e-01   1.640343e+04   5.347364e+02
  9.530310e-01   1.623876e+04   5.197901e+02
  9.556740e-01   1.677619e+04   5.350775e+02
  9.583170e-01   1.726319e+04   5.389487e+02
  9.609610e-01   1.690149e+04   5.310316e+02
  9.636040e-01   1.553361e+04   5.126855e+02
  9.662480e-01   1.518361e+04   4.986951e+02
  9.688910e-01   1.585228e+04   5.140453e+02
  9.715340e-01   1.606429e+04   5.157931e+02
  9.741780e-01   1.607347e+04   5.100760e+02
  9.768210e-01   1.713695e+04   5.283547e+02
  9.794640e-01   1.599296e+04   5.044823e+02
  9.821080e-01   1.550041e+04   5.015816e+02
  9.847510e-01   1.634511e+04   5.176549e+02
  9.873950e-01   1.485711e+04   4.999817e+02
  9.900380e-01   1.486350e+04   5.095142e+02
  9.926810e-01   1.493040e+04   5.094185e+02
  9.953250e-01   1.646317e+04   5.442555e+02
  9.979680e-01   1.586778e+04   5.321883e+02
  1.000610e+00   1.634821e+04   5.467660e+02
  1.003250e+00   1.545546e+04   5.332639e+02
  1.005900e+00   1.523386e+04   5.313420e+02
  1.008540e+00   1.443033e+04   5.190229e+02
  1.011190e+00   1.579309e+04   5.429777e+02
  1.013830e+00   1.561673e+04   5.477025e+02
  1.016470e+00   1.543194e+04   5.415549e+02
  1.019120e+00   1.440658e+04   5.260537e+02
  1.021760e+00   1.498284e+04   5.364717e+02
  1.024400e+00   1.511131e+04   5.393458e+02
  1.027050e+00   1.512425e+04   5.439814e+02
  1.029690e+00   1.390922e+04   5.180063e+02
  1.032330e+00   1.509665e+04   5.461776e+02
  1.034980e+00   1.502396e+04   5.442608e+02
  1.037620e+00   1.408598e+04   5.264177e+02
  1.040260e+00   1.469232e+04   5.379240e+02
  1.042910e+00   1.515533e+04   5.251009e+02
  1.045550e+00   1.446691e+04   5.183309e+02
  1.048190e+00   1.470826e+04   5.152079e+02
  1.050840e+00   1.429002e+04   5.042840e+02
  1.053480e+00   1.481592e+04   5.111978e+02
  1.056120e+00   1.463656e+04   5.029182e+02
  1.058770e+00   1.320882e+04   4.800826e+02
  1.061410e+00   1.437709e+04   4.972420e+02
  1.064050e+00   1.346955e+04   4.792252e+02
  1.066700e+00   1.461538e+04   4.963642e+02
  1.069340e+00   1.458976e+04   4.940716e+02
  1.071980e+00   1.419333e+04   4.903006e+02
  1.074630e+00   1.440061e+04   4.854443e+02
  1.077270e+00   1.440207e+04   4.899683e+02
  1.079910e+00   1.447616e+04   4.871617e+02
  1.082560e+00   1.377615e+04   4.703100e+02
  1.085200e+00   1.461799e+04   4.875374e+02
  1.087840e+00   1.430939e+04   4.759233e+02
  1.090490e+00   1.455389e+04   4.840551e+02
  1.093130e+00   1.407764e+04   4.726810e+02
  1.095770e+00   1.316132e+04   4.568362e+02
  1.098420e+00   1.397505e+04   4.695009e+02
  1.101060e+00   1.439717e+04   4.746607e+02
  1.103700e+00   1.410697e+04   4.723364e+02
  1.106350e+00   1.445617e+04   4.748029e+02
  1.108990e+00   1.388143e+04   4.624573e+02
  1.111630e+00   1.423300e+04   4.674732e+02
  1.114280e+00   1.421179e+04   4.665249e+02
  1.116920e+00   1.386863e+04   4.656630e+02
  1.119560e+00   1.359269e+04   4.525872e+02
  1.122210e+00   1.386302e+04   4.605679e+02
  1.124850e+00   1.411520e+04   4.633540e+02
  1.127490e+00   1.410552e+04   4.637866e+02
  1.130140e+00   1.301450e+04   4.458693e+02
  1.132780e+00   1.274446e+04   4.384227e+02
  1.135420e+00   1.369109e+04   4.546051e+02
  1.138070e+00   1.399574e+04   4.577096e+02
  1.140710e+00   1.373183e+04   4.547063e+02
  1.143350e+00   1.377236e+04   4.548035e+02
  1.146000e+00   1.358638e+04   4.489065e+02
  1.148640e+00   1.332529e+04   4.479249e+02
  1.151280e+00   1.296647e+04   4.370996e+02
  1.153930e+00   1.406736e+04   4.564055e+02
  1.156570e+00   1.323937e+04   4.413123e+02
  1.159220e+00   1.347081e+04   4.438782e+02
  1.161860e+00   1.376779e+04   4.517065e+02
  1.164500e+00   1.389862e+04   4.474123e+02
  1.167150e+00   1.326931e+04   4.410868e+02
  1.169790e+00   1.271799e+04   4.267877e+02
  1.172430e+00   1.315469e+04   4.370352e+02
  1.175080e+00   1.328536e+04   4.392005e+02
  1.177720e+00   1.430785e+04   4.508786e+02
  1.180360e+00   1.273168e+04   4.294290e+02
  1.183010e+00   1.316742e+04   4.327082e+02
  1.185650e+00   1.332987e+04   4.378102e+02
  1.188290e+00   1.242682e+04   4.198635e+02
  1.190940e+00   1.257828e+04   4.209161e+02
  1.193580e+00   1.274275e+04   4.261814e+02
  1.196220e+00   1.283554e+04   4.238669e+02
  1.198870e+00   1.279760e+04   4.242362e+02
  1.201510e+00   1.220947e+04   4.127554e+02
  1.204150e+00   1.305950e+04   4.275488e+02
  1.206800e+00   1.326533e+04   4.317496e+02
  1.209440e+00   1.307894e+04   4.245603e+02
  1.212080e+00   1.204203e+04   4.099153e+02
  1.214730e+00   1.311194e+04   4.260807e+02
  1.217370e+00   1.307630e+04   4.240281e+02
  1.220010e+00   1.232952e+04   4.119003e+02
  1.222660e+00   1.256415e+04   4.115525e+02
  1.225300e+00   1.339592e+04   4.296743e+02
  1.227940e+00   1.144725e+04   3.956749e+02
  1.230590e+00   1.261472e+04   4.140985e+02
  1.233230e+00   1.203466e+04   4.043122e+02
  1.235870e+00   1.217643e+04   4.040890e+02
  1.238520e+00   1.227061e+04   4.085665e+02
  1.241160e+00   1.252371e+04   4.108896e+02
  1.243800e+00   1.284835e+04   4.133890e+02
  1.246450e+00   1.307491e+04   4.187323e+02
  1.249090e+00   1.291619e+04   4.166514e+02
  1.251730e+00   1.267034e+04   4.128220e+02
  1.254380e+00   1.210979e+04   3.983829e+02
  1.257020e+00   1.255314e+04   4.092208e+02
  1.259660e+00   1.246481e+04   4.046249e+02
  1.262310e+00   1.166119e+04   3.930985e+02
  1.264950e+00   1.245223e+04   4.063632e+02
  1.267590e+00   1.259139e+04   4.038690e+02
  1.270240e+00   1.207474e+04   3.976604e+02
  1.272880e+00   1.187854e+04   3.935537e+02
  1.275520e+00   1.250297e+04   4.047985e+02
  1.278170e+00   1.215002e+04   3.958689e+02
  1.280810e+00   1.255657e+04   4.046299e+02
  1.283450e+00   1.195237e+04   3.940579e+02
  1.286100e+00   1.212381e+04   3.950151e+02
  1.288740e+00   1.188338e+04   3.917834e+02
  1.291380e+00   1.234835e+04   3.952609e+02
  1.294030e+00   1.125378e+04   3.815390e+02
  1.296670e+00   1.242876e+04   4.000960e+02
  1.299310e+00   1.192240e+04   3.882469e+02
  1.301960e+00   1.180000e+04   3.865218e+02
  1.304600e+00   1.205247e+04   3.893976e+02
  1.307240e+00   1.204192e+04   3.929731e+02
  1.309890e+00   1.274102e+04   3.995247e+02
  1.312530e+00   1.225376e+04   3.926359e+02
  1.315180e+00   1.176847e+04   3.834376e+02
  1.317820e+00   1.210910e+04   3.880006e+02
  1.320460e+00   1.263564e+04   3.975909e+02
  1.323110e+00   1.157683e+04   3.759981e+02
  1.325750e+00   1.222373e+04   3.888887e+02
  1.328390e+00   1.162441e+04   3.775432e+02
  1.331040e+00   1.186992e+04   3.807278e+02
  1.333680e+00   1.217375e+04   3.876911e+02
  1.336320e+00   1.264777e+04   3.908774e+02
  1.338970e+00   1.195148e+04   3.837387e+02
  1.341610e+00   1.176350e+04   3.796652e+02
  1.344250e+00   1.166142e+04   3.752000e+02
  1.346900e+00   1.165127e+04   3.764353e+02
  1.349540e+00   1.219814e+04   3.819387e+02
  1.352180e+00   1.130689e+04   3.719693e+02
  1.354830e+00   1.211162e+04   3.818593e+02
  1.357470e+00   1.131007e+04   3.698788e+02
  1.360110e+00   1.122847e+04   3.687914e+02
  1.362760e+00   1.185014e+04   3.791197e+02
  1.365400e+00   1.203667e+04   3.831315e+02
  1.368040e+00   1.130626e+04   3.662458e+02
  1.370690e+00   1.190286e+04   3.790641e+02
  1.373330e+00   1.197545e+04   3.809898e+02
  1.375970e+00   1.203897e+04   3.799465e+02
  1.378620e+00   1.167769e+04   3.753351e+02
  1.381260e+00   1.172192e+04   3.725471e+02
  1.383900e+00   1.142641e+04   3.705266e+02
  1.386550e+00   1.169269e+04   3.733189e+02
  1.389190e+00   1.195882e+04   3.770417e+02
  1.391830e+00   1.079838e+04   3.575700e+02
  1.394480e+00   1.144532e+04   3.682472e+02
  1.397120e+00   1.167975e+04   3.738597e+02
  1.399760e+00   1.127155e+04   3.643576e+02
  1.402410e+00   1.067381e+04   3.530582e+02
  1.405050e+00   1.121578e+04   3.646565e+02
  1.407690e+00   1.107133e+04   3.611069e+02
  1.410340e+00   1.135285e+04   3.660306e+02
  1.412980e+00   1.162097e+04   3.676711e+02
  1.415620e+00   1.130566e+04   3.630029e+02
  1.418270e+00   1.125540e+04   3.642162e+02
  1.420910e+00   1.156548e+04   3.673896e+02
  1.423550e+00   1.120369e+04   3.615977e+02
  1.426200e+00   1.147065e+04   3.649299e+02
  1.428840e+00   1.138938e+04   3.636349e+02
  1.431480e+00   1.131665e+04   3.622372e+02
  1.434130e+00   1.097033e+04   3.542504e+02
  1.436770e+00   1.115147e+04   3.593512e+02
  1.439410e+00   1.117018e+04   3.607039e+02
  1.442060e+00   1.089371e+04   3.543724e+02
  1.444700e+00   1.170775e+04   3.678483e+02
  1.447340e+00   1.164007e+04   3.633976e+02
  1.449990e+00   1.115035e+04   3.578318e+02
  1.452630e+00   1.112303e+04   3.575079e+02
  1.455270e+00   1.150063e+04   3.625957e+02
  1.457920e+00   1.192372e+04   3.674495e+02
  1.460560e+00   1.102219e+04   3.531737e+02
  1.463200e+00   1.116763e+04   3.576504e+02
  1.465850e+00   1.116785e+04   3.558372e+02
  1.468490e+00   1.105546e+04   3.546041e+02
  1.471140e+00   1.091866e+04   3.498565e+02
  1.473780e+00   1.121621e+04   3.577414e+02
  1.476420e+00   1.057212e+04   3.455605e+02
  1.479070e+00   1.137618e+04   3.577839e+02
  1.481710e+00   1.149604e+04   3.582034e+02
  1.484350e+00   1.118353e+04   3.533010e+02
  1.487000e+00   1.081637e+04   3.501930e+02
